record_type|record_id|source_file|document_type|page_number|page_text|source_url|source_name|retrieved_at
document_page|kafue_idp_2024_2034_page_0077|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|77|56 Source: Kafue District Education Office, 2019. Table 10 below shows the number of schools in Kafue in comparison with the number of schools in the Province and the country. Table 11: Number of schools Primary Schools Secondary Schools Tertiary Schools Kafue 63 19 7 Lusaka Province 755 111 TBD National 8843 1009 TBD Source: Kafue District Education Boards; Education Bulletin 2017 3.8.2.1 Progression Rates and learning Outcomes Figure 29 below details the overall results of the final examination for Grade 7 and 9 learners in schools, which to some extent explains the quality of education within the District in com- parison to other Districts. It also indicates the percentage of the population in the school aged cohort (between and including ages 7 – 18) who are cu rrently enrolled in education. At Na- tional level, segregated results for 2019, the Progression rate to grade 10 for boys stood at 46.94% while for girls was at 45.33%. The national progression rate to grade 10 for 2019 re- sults was 46.14% compared to 45.65 % in 2018. Figure 29: Kafue District Progression Rates for Grade 7 and 9 for the Period 2011 –2018 Source: Kafue District Education Office, 2019.|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0078|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|78|57 In 2018, the District recorded 100% progression at grade 7 and 48% at grade 9. There is a general upward trend in progression rates at grade 7 and 9 with more girls (67%) progressing to grade 8 and fewer boys (63 %). At grade 9, more boys (63%) than girls (41%) progress to grade 10. Factors resulting in the trends include economic challenges, child labour and d is- tances to schools. 3.8.2.2 Learner Enrolment Learner enrolment in Kafue District increased at an average annual rate of 3% between 2014 and 2016. This is the highest rate amongst all Districts, second only to Lusaka City. The in- crease in learner enrolme nt is mostly in the urban schools. Learner enrolment has declined slightly in rural wards largely due to the current socio -economic context, increasing poverty, distances to schools and human animal conflict particularly in the 4 wards in the Lower Zam- bezi. 3.8.2.3 School Dropouts The overall rate for Lusaka Province in 2017, the most recent data was 0.9% (Min. of Education Bulletin 2017). The number of girls dropping out of school at national level is rising and the trend is the same in Kafue, particular ly in the 12 rural wards. These high levels of drop -outs are influenced by a wide array of economic factors including high unemployment in the reproductive age group, poor classroom and sanitation infrastructure, poverty, alcohol and substance abuse, early marriages, high levels of households with no income and teenage pregnancies. Zambia, i n 2015 alone recorded 10684 pregnancies among primary school going children and 2052 in secondary schools. The gap left by the change in policy to do away with basic sch ools has left a huge gap in rural wards. The District has seven (7) tertiary institutions (universities 2; colleges 5). 3.8.2.4 Literacy Rates In 2018, adult literacy rate for Zambia was 86.7 %. Though Zambia adult literacy rate fluctu- ated substantially in recent years, it tended to increase through 1999 - 2018 period ending at 86.7 % in 2018. An estimated 55.3% Zambians were considered literate in 2010 (CSO, 2010), while 45.7% were considered to be illiterate. When compared to national total as a whole, which has a literacy rate of 83.69%, it can be seen that the national functional literacy rate is also higher than that of Kafue District (67%). A higher literacy rate is often associated with higher levels of urbanization, for instance where access to scho ols is less of a problem, and where there are economies of scale. The spatial breakdown of literacy rates in Kafue suggests that urban wards have higher literacy rates.|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0079|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|79|58 3.8.3 Issues Arising From the Public Participation Process Issues arising include:  Limited Number of secondary schools,  Long distance to primary schools  Limited Nursery Schools  High Teacher Pupil ratios  Lack of Housing units for teachers in rural areas  Lack of ICT s materials in most schools 3.8.4 Impact of Changes Anticipated Over The Next Ten Years This is the assessment based on the planning standards that one secondary school should have a population catchment of 930 (1000) between 15 to 20 years. The population numbers are from CSO projection by 2030 and the secondary schools considerin g public and private schools. Table 12: CSO Projection S/N Ward Proj. Pop 2019 Proj. Pop 2030 Proj. Pop 2030 (15-20) No. of Existing Schools Pop Served (based on planning standards ) No. of additional secondary or capacity required by 2030 1 Chikupi 2372 2977 595 1 1000 0 2 Malundu 21170 26573 5314 3 3000 1 3 Chisankane 20728 26018 5203 2 2000 3 4 Chifwema 12122 15216 3043 0 0 3 5 Chisakila 10215 12822 2564 0 0 3 6 Kambale 11729 14723 2944 1 1000 2 7 Chitende 10331 12968 2593 0 0 3 8 Chiyaba 12102 15191 3038 1 1000 2 9 Magoba 2424 3043 608 0 0 1 10 Mungu 32129 40329 8065 0 0 8 11 Shabusale 69209 2039.20 17374 1 1000 18 12 Shimabala 29432 36944 7388 0 0 7 13 Kasenje 95581 119976 23995 2 2000 21 14 Matanda 24857 31201 6240 0 0 6|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0080|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|80|59 15 Kafue 18327 23005 4600 6 6000 -2 16 Lukolongo 11593 14552 2910 5 5000 -2 17 Shikoswe 18 Kabweza Total: 384321 Source: CSO 2010 From the analysis above, Kasenje ward need more secondary schools (21) than any others ward . Shabusale ward comes next requiring 18 more schools by 2030 to satisfy the population of secondary school going children based on 2030 population predictions. While on the other hand, Kafue ward and Lukolongo ward has more than enough even by 2030 popula tion predictions. However, since Kasenje and Shabusale ward is in close proximity to Kafue ward, some pupils can have access to more secondary schools in the Kafue ward. On the other hand, Chikubi has enough secondary schools even by 2030 population predic tion. The construction of more should be implemented in a phased way. 3.8.4.1 Primary School demand and supply assessment Table 13 is the assessment based on the planning standards that one primary school should have a population catchment of 1200 between the age of 1 to 14. The analysis is based on the Policy brief written in 2011 that a Grade 6 class should have an average of 40 learner based on Zambia’s national benchmark for quality education. Augmented by the assumption that the average number of clas ses per grade is 4. Therefore, for each basic school should have approximately 1,440 pupils. Table 13: Primary School Demand and Supply Assessment S/ N Ward Projected Populatio n 2019 Projected Populatio n 2030 Projected Populatio n 2030 (0- 14) Numbe r Of Existin g Schools Populatio n Served (Based On Planning Standards ) Number Of Additiona l Secondar y Or Capacity Required By 2030 1 Chikupi 2372 2977 1368 2 2880 -1 2 Malundu 21170 26573 12210 6 8,640 3|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0081|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|81|60 3 Chisankan e 20728 26018 11955 1 1,440 7 4 Chifwema 12122 15216 6991 1 1440 4 5 Chisakila 10215 12822 5891 2 2880 2 6 Kambale 11729 14723 6765 1 1440 4 7 Chitende 10331 12968 5958 1 1440 4 8 Chiyaba 12102 15191 6980 3 4,320 2 9 Magoba 2424 3043 1398 3 4,320 -2 10 Mungu 32129 40329 18531 1 1440 12 11 Shabusale 69209 86873 39918 7 10,080 21 12 Shimabala 29432 36944 16975 1 1440 13 13 Kasenje 95581 119976 55128 12 17,280 26 14 Matanda 24857 31201 14336 5 7200 5 15 Kafue 18327 23005 10570 4 5760 3 16 Lukolongo 11593 14552 6686 8 11520 -3 Total: 384321 482, 410 221667 Source: IDP Kafue, 2024 3.8.5 The Impact of the Continuation Of Existing Trends on Land Use and Population Distribution Patterns The table above shows that most of the wards will need to add more primary schools to meet the predicted 2030 population demand. 26 primary schools will need to be constructed in Kasenje ward at, followed up with Shabusale ward at 21. Note that the number of the needed primary schools can be reduced by increasing the capacity of the existing primary school and being mindful that churches and private school can also construct new school based on this assessment to supplement Local Authority and government effort. Local Authority has also a duty based on the developed layout plan to reserve land for construction of schools motivated by the principle of equitable distribution of schools to service the underserved communities. In Chikubi ward, no more primary schools will be required. Wh ile Lukolongo and Magoba ward will still have more than enough.|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0082|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|82|61 3.8.7 Issues Arising Relating to Gender Groups and Vulnerable Groups The lack of a government tertiary education institutions spread out across the District has a negative impact on school progression, mainly on girls. The result of many girls dropping out has been early marriages and teen pregnancies and for males, alcohol abuse and crime. To meet education for all by 2030, a total of 30 primary schools, 10 secondary schools and 4 colleges and universities will be needed in Kafue District. 3.8.8 Summary Nearly 70% of all children of school going age are in school at a government, community or private school. The District has a total of 8213 children of school going age and the number is projected to grow to 15689 by 2030. Currently, an estimated 2378 children are not in school due to lack of classrooms infrastructure, distances to schools, poverty and lack of schools within 5km from their homes. The recommended ratio at both primary and seco ndary school levels is 1:50. 3.8.9 Consideration of The Underlying Factors Contributing To The Issues Identified More boys are enrolling in primary education. In 2018, out of the 42,101 children enrolled in grade 1, an estimated 51% were boys (900 more t han girls) and Mutendere school had the highest enrolment of 2, 887 while the lowest was Chisakila Basic School and Kanyangala, both in the Lower Zambezi with 165 enrolments (50/50) (Source). The low enrolment levels in Chisakila are attributed to distance s to schools that are compounded by frequent human animal conflicts in the Lower Zambezi. Girls are more likely to face sexual violence, abuse and wildlife attacks than boys. The result is that girls of primary -school age will likely never learn to read or write compared to boys and this was one of the most notable characteristics of the participants during the community consultation as most women had challenges reading and writing. Another factor that plays a huge role in exclusion from education is povert y. An analysis of illiteracy data among women and men aged 15 to 49 across the 16 wards shows that women living in the poorest households are consistently the most disadvantaged and that illiteracy contributes to deprivations in other areas, including employment opportunities. Critical to this demographic group is the issue of adolescent fertility which borders on both health and social grounds. There is high number of girls dropping out of school in the District particularly in the rural wards due to child marriages and lack of access to opportunities cou- pled with poverty which is driving pregnancies among teenage girls. Fertility resulting from children born to very young mothers are at increased risk of sickness and death as teenage mothers are more likely to experience adverse pregnancy outcomes and are more constrained|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0083|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|83|62 in their ability to pursue educational opportunities than young women who delay childbear- ing. 3.9 Agriculture Sector 3.9.1 Key Government Priorities Being and To Be Implemented At A Local Level Given the District resource endowment, agriculture will be promoted taking into account the comparative advantage in crops, livestock and fisheries production. The long-term vision for the agricultural sector encompasses the following: To achiev e food security for the majority of the Zambian population through increased yields and improved post-harvest management and utilization. The government policy is equally around the devel- opments of a commercial agriculture with most farmers (small and larg e) producing for the domestic and export markets. To promote a competitive and efficient agriculture based on regional comparative advantage.  To develop a diversified agriculture linked to well -developed agribusiness industry for value adding and exports.  To facilitate the entry of co -operatives and farmer organizations into highly competitive and commercial agriculture.  To facilitate development of Fisheries and Livestock sub-sectors.  To have agriculture that utilizes natural resources on a sustainable basis for income and employment generation and economic growth. 3.9.2 Description of Existing State Of Development Kafue District is divided into three (3) Agricultural Blocks namely Chipapa, Mungu and Chiawa farming blocks. Kafue District lies in Ecological Zone I and II and has temperatures that range from 7degrees Celsius in June to 39 in December and rainfall ranging from 34mm to 190mm. There has been a large reduction in agriculture due to a number of factors such as change of use and subdivisions particularly in Chisankane Ward (Shantumbu Area). The farming blocks in Kafue comprise of 30, 861 households organised in 182 villages and 86 Zones of which 15, 854 are considered as small scale farmers. Nearly 40% of the farmers are women. There is a nee d to increase the number of women and youth organisations in agriculture. As at December 2019, the District had eight (8) women groups and one (1) youth group despite a young population that is faced with high unemployment. The District has 62 considered a s large scale, 676 as emergent and 102 as medium scale farmers. Farmer organizations are classified according to the land under cultivation and ranges from 1.5ha to over 20ha (District Agriculture Office, 2019).|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0084|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|84|63 The District has an estimated 18,000 livestock in the form of cattle, goats, chickens, pigs and other small livestock. Kafue District has an emerging aquaculture farming businesses that include the Kafue Fisheries limited and small scale fish farmers. Figure 30: Kafue District Crops and Livestock Source: Generated by Kafue IDP Team, 2024 3.9.2.1 Active Labour force in agriculture According to the Labour Force Survey (CSO, 2018), the employment rate for Zambia was estimated at 31.1% meaning over two-thirds of Zambians eligible to work did not have a job. Unemployment stood at 11.4% and particularly youth unemployment was estimated at 16%. The Agriculture Census Analytical Report (2010), Kafue District had 44,556 households. It can be seen from figure 25 below that 19,311 were the active populat ion in agriculture labour force, of which 82 percent (15,758) of the active population were male while 18 percent (3,553) active population in agriculture labour force. The trends in the sector have remained the same since 2010.|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0085|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|85|64 Figure 31: Active Labour Force in Agriculture Source: CSO, 2018 3.9.3 Issues Arising From the Public Participation Process The following pertinent matters came out from the public participation process  Lack of integrated agricultural farming methodologies  Lack of value additional  Mono cropping  High disease death rates  Lack of marketing of agricultural produce  Poor road networks to markets  Limited food storage and capacity. 3.9.4 Impact of Changes Anticipated Over The Next Ten Years Over the next 10years, it is anticipated that population growth in the Urban wards will grow rapidly due to urbanization and changing economic activities of Kafue. The rate at which agricultural land is being converted to housing, industry and commercial development will cause pressure on the li mited services provided by the government unless new investments are made particularly in roads, water, energy, education and health. The proximity of Kafue District makes it an attractive destination for housing, industrial and commercial developments and therefore the continued trends in these investment options will create land scarcity particularly for social services and agriculture.|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0086|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|86|65 3.9.5 The Impact of the Continuation Of Existing Trends on Land Use and Population Distribution Patterns 3.9.5.1 Production Trends The District has continued experiencing low production levels due to continued and frequent droughts caused by climate change and pest attacks to crops. Figure 32 shows the maize production trend over the last 4years. Figure 32: Production Trends Source: Ministry of Agriculture, Kafue District 2019 Since 2015, the land cultivated for maize has been declining due to recurrent crop failures caused by climate change and damage to crops by pests. Climate change is the major cause of the reduction in proportion of land used for maize production. Maize production has been declining and 2018 saw a decline by more than half of what was grown in 2015. All the farming households were affected and this resulte d in District food insecurity. The total rainfall received during the production period was 364.6mm cumulatively in 30 rain days since the onset of the season which was far below the expected minimum of 800mm for the Region II Agro ecological zone. An estimated 8, 355 ha accounting for 66% out of the 12, 700ha of the crops was damaged due to drought In the 2018/2019 farming season. The main factors for the dry spell are related to the changing climate. The worst hit by climate change was Chiyaba ward and the other wards in Lower Zambezi. In terms of agricultural production, the District performance was below the provincial average largely due to poor rainfall and heavy dependence on rain. Less than 10% of the arable land is under irrigation. The effects of climate change had an adverse effect on crops and livestock. 3.9.6 Environment and Climate Change Analysis Poor agricultural practices adopted by many small scale farmers have resulted in the loss of vital soil nutrients needed for farmers to produce crops without use of chemical and artificial fertilisers. The result of overuse of chemicals is that the land is degraded and cannot support|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0087|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|87|66 productive agriculture even with abundant rains unless fertilisers are added. Economic challenges prevent many households from accessing these chemicals. 3.9.7 Issues Arising Relating to Gender Groups and Vulnerable Groups 3.9.8 Summary It can be said that most of rural Kafue is in relative poverty, most of the people lack the minimum amount of income in order to maintain the average standard of living in the their society. This wasn’t the case some years back, agriculture has been the way of life for people in rural Kafue and through that they used to earn a good income for upkeep. With global warming affecting the District, most of the people have no other means of earning an income and that has greatly affected their lives. Other factors that have led to poverty are lack of education, poor infrastructure, unemployment among others. Urban areas are mixed, others are doing fine because they own big businesses or have high paying jobs. Those with manual jobs (cheap labour) are in relative poverty. 3.9.9 Consideration Of The Underlying Factors Contributing To The Issues Identified The issues arise are a result of a number of factors that include  A lack of access to agricultural information  Lack of industries for value additions to agricultural produce  Lack of skill training for small and medium scale farmers in the District.  Lack of support for Non-Maize Production 3.10 Economic Sector –Trade and Commerce 3.10.1 Key Government Priorities Being and To Be Implemented At A Local Level One of the key Government policies to be implemented at the local level is that of local economy development. In ensuring this is achieved at District level, in 2016, Kafue was declared as an iron and Steel Zone with the view of putting it back on trajectory that will make it an investment destination. This declaration is supported by the existence of a Multi Facility Economic Zone among others. The existing industries have not been running at full capacity and from the current economy it cannot be predicted whether there will be an increase in production or new business and consequent expansion of the labour force. 3.10.2 Description of The Existing State Of Development 3.10.2.1 Business Enabling Environment Kafue District has a number of financial institutions that can provide finance to local businesses and individuals. Most of these are located in the urban area in Kafue ward. Access to capital is one of the most important business enablers second to a conducive regulatory and policy framework. Human capital, land and technology are the other factors. The District has|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0088|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|88|67 sufficient developable land mostly in the hands of traditional leaders and are constantly making it available to developers. The major businesses in Kafue District include the steel plan, NCZ, retail shops, Kafue Sugar, lodges mostly in the Lower Zambezi and Lusaka South, Quarrying (sand mostly) in Chisankane, Shimabala, Malundu, Lukolongo and Chifwema Wards. 3.10.2.2 Local Economy Small scale farming mainly the growing of crops and rearing of small livestock is the predominant economic activity in Kafue. The main cash crops grown in the area are maize, soya beans and groundnuts including vegetable growing along the Zambezi an d Kafue Rivers and other streams. Some fishing activities are also carried out in the Kafue and Zambezi Rivers. In terms of trade and industry, Kafue District is second to Lusaka City at provincial level and more trade taking place between Lusaka City and Kafue. This can be attributed to the high population and rapid urbanisation taking place in Kafue. Kafue Town is an emerging town and the only District in the country that is manufacturing processing steel. As an emerging District with a diversified and growing economy, the District has high potential in Steel man- ufacturing and value addition, housing, tourism, mining and agriculture. It has a large private sector in tourism, mining and housing as noted from the number of tourist sites in the Lower Zambezi and mining activities in Chifwema, Chisankane, Shabusale, Malundu, and Lukolon- go wards. The main economic activity of Kafue District is Agriculture, both commercial and small scale farming accounting for 80% of all economic activities. Second to agricult ure is service industry (mostly retail), tourism, mining (quarrying), manufacturing and informal businesses in the form of trading. Iron and steel production is set to be the one of the driver of the local economy followed by sugar plantation and renewable energy. In the previous years, the Nitrogen Chemicals of Zambia (NCZ), the only manufacturer of fertilisers was the main driver of the economy and employed hundreds of local people while spurring the develop- ment and growth of residential and service industry around it. Since the privatisation and col- lapse of the NCZ, only a few industries have emerged. Kafue District houses Kafue Steel and Iron Company. The company projects to become the biggest exporter of steel in Zambia by 2030 and a leader in the region.|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0089|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|89|68 Figure 33: Summary of economic Contribution by employment Source: Generated by Kafue IDP Team, 2024 The economic state of Kafue District is mainly compared to Lusaka City. Kafue does not function in isolation from L usaka City and now, more than ever, it is crucial to have reliable information on its economy for effective planning. Spatially, Kafue makes an excellent alternative for the Capital City of Zambia due to its location. 3.10.3 Issues Arising From the Public Participation Process The following came out of the Public Participation Process  Lack of industries  Lack of value additional to the few product currently being manufactured in the District  Lack of opportunities for youths to engage in small and medium man ufacturing businesses. 3.10.4 Impact of Changes Anticipated Over the Next Ten Years The economy of Kafue is projected to grow at an average annual rate of 2.15% from 2020 to 2030 due to planned investments in establishment of a second economic Zone in the District. This is additional to the planned agriculture, mining and manufacturing projects and tourism in the Lower Zambezi that are being supported by the massive road infrastructure projects by the government. The various sectors which make up the econ omy have the potential to create|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0090|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|90|69 work opportunities and to contribute to the overall economic growth of the District and the country. 3.10.5 The Impact of the Continuation Of Existing Trends on Land Use and Population Distribution Patterns The major barriers to business in the District include lack of access to affordable finance and capital, poor road and transport infrastructure in the rural wards, limited access to energy, trained workforce and lack of access to secure tenure. In the Lower Zambezi, hum an wildlife conflict is a huge factor that needs urgent redress. In terms of access to financial services and products, these are only available in 3 out of the 16 wards (Kafue, Matanda and Kasenje) and the rest of the District relies mostly on mobile mone y services provided through Zamtel, Airtel and MTN. For example, residents of Chiawa, Kambale, Chisakila and Chitende depend on financial institutions based in Chirundu and those in Chisankane and Chifwema rely on Lusaka to access financial products such a s loans and to make deposits of large sums of money. Chirundu town is 31km away from Chiawa and a further 55km to the furthest ward. People have to travel over 30km just to access banks. This means money generated in the Lower Zambezi (from those working i n the lodges, farms, sell of farm produce and other businesses) does not circulate in the Lower Zambezi but ends up being spent in Chirundu. Therefore, there is need for financial institutions (Banks) in the area to give the people the opportunity to make savings which they can later invest and consequently boost the local economy. 3.10.6 Environment and Climate Change Analysis One of the key elements of the growth of the local economy is the setting up is industries. Industrialisation has the potential to help achieve a variety of social objectives such as employment, poverty eradication, gender equality, labour standards, and greater access to education and healthcare. At the same time, industrial processes can have negative environmental impacts, causing climate change, loss of natural resources, air and water pollution and extinction of species. These threaten the global environment as well as economic and social welfare.3.10.7 Issues Arising Relating to Gender Groups and Vulnerable Groups The lack of in dustries in the District to drive the local economy has negatively affected the women and youths as the majority of them have to seek for employment opportunities outside the District, which inc reases they cost of Living. The prevent them from investing in other activities as most of the income earned is largely consumed. The women and youth trend to force themselves into prostitution and other negative vises to just ensure food can be placed on the table.|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0091|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|91|70 3.9 Trade and Commerce In terms of trade and industry, Kafue District is second to Lusaka City at provincial level and more trade taking place between Lusaka City and Kafue. This can be attributed to the high population and rapid urbanisation taking place in Kafue. Kafue Town is an emerging town and the o nly District in the country that is processing steel. As an emerging District with a diversified and growing economy, the District has high potential in Steel manufacturing and value addition, housing, tourism, mining and agriculture. It has a large privat e sector in tour- ism, mining and housing as noted from the number of tourist sites in the Lower Zambezi and mining activities in Chifwema, Chisankane, Shabusale, Malundu, and Lukolongo wards. The main economic activity of Kafue District is Agriculture, bot h commercial and small scale farming accounting for 80% of all economic activities. Second to agriculture is service indus- try (mostly retail), tourism, mining (quarrying), manufacturing and informal businesses in the form of trading. Iron and steel product ion is set to be the biggest driver of the local economy followed by sugar plantation and renewable energy. In the previous years, the Nitrogen Chemicals of Zambia (NCZ), the only manufacturer of fertilisers was the main driver of the economy and employed hundreds of local people while spurring the development and growth of residential and service industry around it. Since the privatisation and collapse of the NCZ, only a few industries have emerged. Kafue District has a high potential for Iron mining and steel manufacturing due and this is why it was declared by the Republican President as a Steel Zone for Zambia. The District is projected to become the biggest exporter of steel in Zambia by 2030 and a leader in the re- gion. Zambia is rapidly urbanising an d will need huge quantities of steel to densify its build- ings and steel is the answer. The economic state of Kafue District is mainly compared to Lusaka City. Kafue does not function in isolation from Lusaka City and now, more than ever, it is crucial to have reliable information on its economy for effective planning. Spatially, Kafue makes an excellent alternative for the Capital City of Zambia due to its location. 3.11 Housing Development and Land Use Sector 3.11.1 Key Government Priorities Being and To Be Implemented At A Local Level There are a number of critical policies that government is implementing regarding Housing matter in the nation at the policies include: National Housing Policy 2020 - 2024: A policy to guide the development of adequate|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0092|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|92|71 affordable housing for all income groups in the country. It provides for making serviced land available for housing development and streamlining the land allocation system; streamlining building standards; encouraging the production and use of local and a ffordable building materials; helping the poor acquire decent shelter; fostering functional, healthy, aesthetically pleasant, and environmentally friendly; and preparing a national housing implementation strategy. The issue of land for housing development is a critical issue that requires the state, traditional leaders, private sector and the Local Authority to partner for housing. Effective demand for housing must be established. Land for housing should be considered for current and future populations. At District level, the Local Authority is working in partnership with various stakeholder in ensuring land for Housing development is made available. Urban and Regional Planning Act of 2015 : This Act provides for development, planning and administration pri nciples, standards and requirements for urban and regional planning processes and systems, a framework for administering and managing urban and regional planning, guidelines, systems and processes for urban and regional planning, establishes a democratic, accountable, transparent, participatory and inclusive process for urban and regional planning. It also ensures functional efficiency and socioeconomic integration by providing for integration of activities, uses and facilities, establishes procedures for preparation, adoption and approval of IDPs. The Urban and Regional Planning Act of 2015 repealed the Town and Country Planning Act, 1962, and the Housing (Statutory and Improvement Areas) Act, 1975. Formulation of IDPs is established under this Act. The Act also provides for planning agreements that could be utilized in the development of customary land. This is the principal act guiding the preparation of the IDP at The District level. 3.11.2 Description of the Existing State Of Development The current n umber of houses in Kafue District is estimated at around 52, 361 and the occupancy rates are at 90% (Census 2010). This is suggestive of excess housing in the District. However the available housing is either in a poor state of repair, lacks modern fittings and fixtures has low space to accommodate a family of more than 6 people, the average size of households in the District. Most of the housing stock is in the urban wards in Kafue Central. In recent years, housing developments have taken place in Chisanka ne ward (Chalala area) mostly developed as private homes for the people working around Lusaka City. Rural housing is generally constructed of mud bricks and grassed thatched and can be described as poor. 3.11.3 Issues Arising From the Public Participation Process A number of issues came out from the public consultative process regarding housing:|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
document_page|kafue_idp_2024_2034_page_0093|kafue_idp_2024_2034.pdf|Integrated Development Plan 2024-2034|93|72  Housing development lack adequate access to services.  The majority of the people, particularly in the urban wards, live in informal settlement with poor housing conditions.  Lack of access to financial services for housing development;  Expansion of informal settlements, and weak interventions for improvement programmes. 3.11.4 Impact of Changes Anticipated Over The Next Ten Years Housing not only provides phy sical shelter but also has significant impact on the lives of the dwellers in terms of skills enhancement, income generation, increased security, health, self - confidence and human dignity. Housing finance development, therefore, plays a role in boosting equitable economic growth and reducing poverty through helping households build assets, improving living conditions, empowering the middle - and lower-income population, and strengthening communities. Despite its considerable economic and social potential, housing finance remains underdeveloped in the District Due to limited access to finance for proper Housing the informal sector in this sector continues to grow and provide sub -standard housing units. The District has continued to see improvement in terms of demand for Housing , however the Growth is faster the part of Kafue that is close to Lusaka this is because access to Support infrastructure is ,must easy in Lusaka South of Kafue District. 3.11.5 Population Change – Future Demand for Services and Facilities Demands for residential property within the District continue to be high especially demand for medium cost to low cost residential housing. This is because of the fast growing population due to high birth rate as well as in -migration as a result of clo seness to Lusaka District. Further, the District will continue experiencing land conversions to meet the growing demand for modern affordable housing, industries and commercial farms. Currently, a number of the population of Kafue District lives in unplann ed settlements. This situation is likely to get worse if land is not made available for the development of housing units for low to medium income earners in the District. 3.11.6 The Impact of the Continuation of Existing Trends on Land Use and Population Distribution Patterns The proximity of Kafue District makes it an attractive destination for housing, industrial and commercial developments and therefore it’s anticipated that the continued trends in these investment options will create land scarcity par ticularly for social services and agriculture . The demand for housing as a result of population growth of Lusaka city, will continue to affect demand for residential land in the District. The above scenario may result in a loss of land for agricultural dev elopment, as is evident already in Chisankane ward.|https://www.kafuecouncil.gov.zm/?page_id=195|Integrated Development Plan 2024-2034|2026-09-11
